Object Name,RA(deg),DEC(deg),Velocity,Redshift,Distance,Best Mag OLD,Abs Mag OLD,Photometry/Distance Note,General Note,Best mag_g,Best mag_r,Best mag_z,New Abs Mag,g_new - g_old,NED RI Distance,NED RI stdev ,NED Name,Source,RA_SDSS,Dec_SDSS,z_SDSS,plate,fiberID,URL,SDSS Spectrum Filename,specObjID,Nucl/extra,RA_HI,DEC_HI,RA_AA oc,DEC_AA oc,HI_OC Offset,AA_cz,Name,HI position,OC position,HI FWHM,HI Flux,S/N,rms,AA Dist,HI Mass,Observed?,4M,MDM,Lick,Palomar,HET,check,StarSub Spectrum Name,Spectrum Quality,SpecQual Note,EXP Time,,,Choice,modelMag_g,modelMag_r,modelMag_z,petroMag_g,petroRad_g,petroMag_r,petroRad_r,petroMag_z,petroRad_z,B_modelMag_g,B_modeMag_r,B_modelMag_z,B_petroMag_g,B_petroMag_r,B_petroMag_z,modg diff,modr diff,modz diff,petg diff,petr diff,petz diff,E(B-V),(PC - MC) g,(PC - MC) r,(PC - MC) z,Spectra Obtained,S/N ok?,ssub ok?,"AGN candidate? (1=yes, 2=maybe)"
104918.42+122241.5,162.32675,12.3782,1349,0.0045,24.1088,17.822523,-14.088355,-,,17.822523,17.492504,17.256804,-14.08835497,0,,,SDSS J104918.42+122241.5,NED,,,,,,,,,,,,,,,,,,,,,,,,,4M2011 N2 38,4M2011 N2 38,,,,,,,,,,,,MC,17.822523,17.492504,17.256804,18.769819,15.489905,18.406893,2.970253,18.165762,11.301803,,,,,,,,,,,,,0.028,0.95,0.91,0.91,104918+122241.fits,,,
114332.50+150233.4,175.8854583,15.04261976,2970,0.009906935,47.2856,19.264187,-14.10945752,-,,19.264187,18.883747,18.567457,-14.10945752,0,,,,ALFALFA,,,,,,,,,,175.8858333,15.04833333,175.8854167,15.0425,21.04990228,2970,,114332.6+150254,114332.5+150233,86( 12),0.45(0.04),6.6,1.63,45,8.33,Palomar2010 N1 38,,,,Palomar2010 N1 38,,,,,,,,,PC,18.796293,18.345751,18.125471,19.264187,8.958983,18.883747,2.970255,18.567457,27.923409,,,,,,,,,,,,,0.044,0.47,0.54,0.44,,,,
100002.44+154606.5,150.0101966,15.76849313,2326,0.007758764,36.7448,18.804012,-14.02196744,-,,18.397291,17.596249,16.95182,-14.42868844,-0.406721,,,,ALFALFA,,,,,,,,,,150.00625,15.77083333,150.0108333,15.76861111,17.78037353,2326,,100001.5+154615,100002.6+154607,73(  8),0.54(0.05),6.6,2.12,35.9,8.21,Lick2009apr N1 40+41,,,Lick2009apr N1 40+41,,,,,,,,,,MC,18.397291,17.596249,16.95182,18.804012,2.970572,17.866535,11.748963,18.924683,8.447674,,,,,,,,,,,,,0.029,0.41,0.27,1.97,100002+154607.fits,,,
114904.35+133745.9,177.2681607,13.62941763,2981,0.009943627,47.4534,18.909605,-14.47173167,-,,18.909605,18.791597,19.060602,-14.47173167,0,,,,ALFALFA,,,,,,,,,,177.255,13.61888889,177.2683333,13.62944444,60.1677929,2981,,114901.2+133708,114904.4+133746,35( 10),0.53(0.04),8.7,1.53,45.1,8.41,4M2010 N4 54,4M2010 N4 54,,,,,,,,,,,,PC,18.85297,18.849361,18.896326,18.909605,4.161792,18.791597,4.539617,19.060602,3.801827,,,,,,,,,,,,,0.041,0.06,-0.06,0.16,114904+133745.fits,,,
100155.35+154536.2,150.480643,15.76007133,2249,0.007501918,35.7149,18.301914,-14.46233319,-,,18.280289,17.866238,17.404249,-14.48395819,-0.021625,,,,ALFALFA,,,,,,,,,,150.4854167,15.75833333,150.48,15.76027778,20.03000202,2249,D637-9,100156.5+154530,100155.2+154537,43(  8),0.73(0.05),11.5,2.13,34.8,8.32,"4M2010 N3 35, 36","4M2010 N3 35, 36",,,,,,,,,,,,MC,18.280289,17.866238,17.404249,18.301914,2.969134,17.923647,11.994824,16.905043,43.765217,,,,,,,,,,,,,0.029,0.02,0.06,-0.50,100155+154536.fits,,,
100111.54+142456.6,150.2980836,14.41572644,2461,0.00820908,38.5812,18.30829,-14.62358866,-,,18.256378,17.962749,18.066002,-14.67550066,-0.051912,,,,ALFALFA,,,,,,,,,,150.3033333,14.41361111,150.2966667,14.41583333,24.58261679,2461,,100112.8+142449,100111.2+142457,86(  7),0.81(0.06),9,2.16,37.9,8.44,4M2010 N4 39,4M2010 N4 39,,,,,,,,,,,,MC,18.256378,17.962749,18.066002,18.30829,12.207994,17.941212,12.676504,22.828211,27.921873,18.256378,17.962749,18.066002,18.30829,17.941212,19.896938,0,0,0,0,0,-2.931273,0.027,0.05,-0.02,4.76,100111+142456.fits,,,
100743.03+122212.7,151.9293031,12.37020996,2806,0.009359885,43.4303,18.478596,-14.71036815,-,,18.478596,18.033598,18.777285,-14.71036815,0,,,,ALFALFA,,,,,,,,,,151.9258333,12.36055556,151.92875,12.36972222,34.5571171,2806,,100742.2+122138,100742.9+122211,42(  6),0.68(0.06),8.3,2.79,42.9,8.47,"4M2010 N4 40, 41","4M2010 N4 40, 41",,,,,,,,,,,,PC,18.594971,18.060175,18.353586,18.478596,9.573796,18.033598,8.841534,18.777285,27.918941,16.245724,15.575625,15.243424,16.302504,15.634263,15.336652,-2.349247,-2.48455,-3.110162,-2.176092,-2.399335,-3.440633,0.036,-0.12,-0.03,0.42,100742+122210.fits,,,
100400.15+151459.7,151.0006605,15.24992746,4042,0.013482771,60.5926,19.182947,-14.72915094,-,,19.180199,18.213818,17.317171,-14.73189894,-0.002748,,,,ALFALFA,,,,,,,,,,151.0079167,15.24527778,151.0008333,15.25027778,30.48401309,4042,,100401.9+151443,100400.2+151501,39( 11),0.48(0.05),7.4,2.27,60.4,8.62,4M2010 N3 37,4M2010 N3 37,,,,,,,,,,,,MC,19.180199,18.213818,17.317171,19.182947,4.168175,18.317606,3.490062,17.470821,3.371923,,,,,,,,,,,,,0.036,0.00,0.10,0.15,100400+151515.fits,,,
111702.66+100836.1,169.261115,10.14336418,1765,0.005887455,30.3707,17.525984,-14.88629001,-,,17.525984,17.215746,17.03153,-14.88629001,0,,,,NED,,,,,,,,,,169.2591667,10.14777778,169.26125,10.14333333,17.62114192,1765,,111702.2+100852,111702.7+100836,120(  2),1.97(0.07),16.9,2.36,17.5,8.15,4M2011 N2 39,,,,,,,,,,,,,PC,17.47427,17.183197,17.104969,17.525984,10.975832,17.215746,11.741125,17.03153,10.320119,,,,,,,,,,,,,0.019,0.05,0.03,-0.07,111703+100836.fits,,,
105037.87+154548.4,162.65783,15.76347,1120,0.003736,19.375,16.474075,-14.962134,-,,16.548967,16.360939,16.335005,-14.88724156,0.074892,,,UGC 05948,NED,,,,,,,,,,162.66,15.76444444,162.6591667,15.76333333,4.933126946,1121,,105038.4+154552,105038.2+154548,106(  2),5.45(0.07),47.3,2.49,11.1,8.2,"4M2010 N3 45, 46","4M2010 N3 45, 46",,,,,,,,,,,,MC,16.548967,16.360939,16.335005,16.474075,15.719952,16.396158,13.949042,16.636576,13.650332,13.814249,12.96182,13.096231,13.499344,12.854131,12.642592,-2.734718,-3.399119,-3.238774,-2.974731,-3.542027,-3.993984,0.025,-0.07,0.04,0.30,105037+154548.fits,,,
105128.35+122621.9,162.8681656,12.43944407,2871,0.009576704,45.0581,18.3801,-14.88876437,-,,18.3801,18.245401,18.190853,-14.88876437,0,,,,ALFALFA,,,,,,,,,,162.8641667,12.4425,162.8683333,12.43944444,18.31822564,2871,,105127.4+122633,105128.4+122622,103(  6),1.28(0.05),14.5,1.94,43.7,8.76,Palomar2010 N1 34,,,,Palomar2010 N1 34,,,,,,,,,PC,18.326401,18.052326,18.019226,18.3801,11.138412,18.245401,18.022806,18.190853,8.083847,,,,,,,,,,,,,0.024,0.05,0.19,0.17,,,,
131229.93+151915.7,198.1247446,15.32104354,3470,0.011574769,55.3614,18.771217,-14.94481832,-,,18.771217,18.521242,18.046135,-14.94481832,0,,,,ALFALFA,,,,,,,,,,198.1291667,15.31888889,198.125,15.32111111,16.53159098,3470,,131231.0+151908,131230.0+151916,100(  6),0.64(0.05),8,1.57,52,8.61,"4M2010 N4 55, 56","4M2010 N4 55, 56",,,,,,,,,,,,PC,18.675625,18.472027,18.164431,18.771217,8.040969,18.521242,7.901239,18.046135,18.019157,,,,,,,,,,,,,0.023,0.10,0.05,-0.12,131229+151915.fits,,,
114347.77+125851.1,175.9490812,12.98087126,3777,0.012598819,58.7136,18.893774,-14.94991955,-,,18.893774,18.459463,18.292578,-14.94991955,0,,,,ALFALFA,,,,,,,,,,175.9504167,12.98083333,175.9491667,12.98083333,4.385003869,3777,,114348.1+125851,114347.8+125851,102(  2),1.53(0.05),20,1.69,56.4,9.06,4M2010 N3 51+52,4M2010 N3 51+52,,,,,,,,,,,,PC,18.035236,17.53499,17.390224,18.893774,2.969187,18.459463,2.970271,18.292578,27.923128,,,,,,,,,,,,,0.039,0.86,0.92,0.90,114347+125851.fits,,,
105619.51+145158.9,164.0813291,14.8663646,3139,0.010470663,48.9897,18.46348,-14.9870439,-,,18.46348,18.388912,17.76722,-14.9870439,0,,,,ALFALFA,,,,,,,,,,164.0825,14.87166667,164.08125,14.86638889,19.49144844,3139,,105619.8+145218,105619.5+145159,40(  3),1.01(0.04),16.1,2.18,47.5,8.73,Palomar2010 N1 35,,,,Palomar2010 N1 35,,,,,,,,,PC,18.730684,18.463385,18.241644,18.46348,2.969881,18.388912,9.86643,17.76722,2.969785,,,,,,,,,,,,,0.022,-0.27,-0.07,-0.47,,,,
131125.69+153149.9,197.8570588,15.530532,3474,0.011588112,55.413,18.66658,-15.05147832,-,,18.66658,18.515572,18.932749,-15.05147832,0,,,,ALFALFA,,,,,,,,,,197.86,15.53166667,197.8570833,15.53055556,10.87867179,3474,,131126.4+153154,131125.7+153150,93(  7),0.95(0.06),8.6,2.22,52.1,8.78,4M2011 N2 40,4M2011 N2 40,,,,,,,,,,,,PC,18.688269,18.401842,18.164343,18.66658,2.969358,18.515572,9.465817,18.932749,27.917683,,,,,,,,,,,,,0.024,-0.02,0.11,0.77,131126+153150.fits,,,
095052.05+101024.0,147.7168891,10.17334548,3807,0.012698889,57.0593,18.668102,-15.1135302,-,,18.668102,18.374479,17.764965,-15.1135302,0,,,,ALFALFA,,,,,,,,,,147.725,10.17555556,147.7166667,10.17333333,30.59275568,3807,,095054.0+101032,095052.0+101024,40(  8),0.37(0.04),6.8,1.9,57.3,8.46,4M2011 N2 34,4M2011 N2 34,,,,,,,,,,,,PC,18.664562,18.30867,17.975687,18.668102,7.997031,18.374479,7.832939,17.764965,18.020533,,,,,,,,,,,,,0.034,0.00,0.07,-0.21,095052+101024.fits,,,
110122.84+145531.5,165.3451838,14.92543818,3141,0.010477334,49.0989,18.274527,-15.18083181,-,,18.274527,18.027206,17.692163,-15.18083181,0,,,,ALFALFA,,,,,,,,,,165.345,14.92305556,165.345,14.92555556,9,3141,,110122.8+145523,110122.8+145532,90(  7),0.96(0.05),13,1.72,47.5,8.71,4M2010 N4 45,4M2010 N4 45,,,,,4M2010 N4 45,,,,,,,PC,18.15826,17.963213,17.806583,18.274527,8.209886,18.027206,8.147598,17.692163,7.101078,,,,,,,,,,,,,0.02,0.12,0.06,-0.11,110122+145531.fits,,,
094756.33+142413.2,146.9847224,14.40368334,3805,0.012692218,56.9918,18.465872,-15.31318987,-,,18.465872,18.381304,18.056103,-15.31318987,0,,,,ALFALFA,,,,,,,,,,146.9845833,14.40527778,146.9845833,14.40361111,6,3805,,094756.3+142419,094756.3+142413,124(  7),1.07(0.09),6.3,3.4,57.1,8.92,"4M2010 N4 35,36","4M2010 N4 35,36",,,,,"4M2010 N4 35,36",,,,,,,PC,18.62793,18.408783,18.225817,18.465872,2.970052,18.381304,9.998124,18.056103,27.923893,,,,,,,,,,,,,0.032,-0.16,-0.03,-0.17,094756+142413.fits,,,
095139.79+111806.7,147.915805,11.30186365,3199,0.010670803,48.6161,18.005384,-15.42851658,-,,18.005384,18.067289,19.177582,-15.42851658,0,,,,ALFALFA,,,,,,,,,,147.9195833,11.29972222,147.9154167,11.30194444,16.74395133,3199,,095140.7+111759,095139.7+111807,119(  3),1.62(0.07),14,2.37,48.6,8.96,4M2011 N2 35,4M2011 N2 35,,,,,,,,,,,,PC,18.215784,18.023577,18.339407,18.005384,2.969984,18.067289,18.022339,19.177582,7.275979,,,,,,,,,,,,,0.025,-0.21,0.04,0.84,095140+111807.fits,,,
100033.86+120126.2,150.1411006,12.02396816,4203,0.014019814,62.7483,18.55142,-15.43658982,-,,18.55142,18.29258,17.900555,-15.43658982,0,,,,ALFALFA,,,,,,,,,,150.1445833,12.02055556,150.14125,12.02388889,16.7854862,4203,,100034.7+120114,100033.9+120126,117(  9),1.04(0.07),10.1,2.11,62.8,8.99,"4M2010 N4 37,38","4M2010 N4 37,38",,,,,"4M2010 N4 37,38",,,,,,,PC,18.569427,18.297606,18.016232,18.55142,5.870813,18.29258,5.491254,17.900555,5.918001,,,,,,,,,,,,,0.038,-0.02,-0.01,-0.12,100033+120126.fits,,,
111359.29+111944.0,168.49708,11.32889,2969,0.009904,46.7265,17.65,-15.70,-,,17.653839,17.085491,17.906406,-15.69397726,0.003858,,,LEDA 166109,NED,,,,,,,,,,168.4895833,11.32916667,168.4975,11.33027778,28.22944695,2933,KK100,111357.5+111945,111359.4+111949,116( 10),2.35(0.07),21.3,2.28,44.5,9.04,Palomar2010 N1 37,,,,Palomar2010 N1 37,,,,,,,,,PB,20.65904,20.432425,19.281933,20.981144,2.62734,20.526148,3.477796,19.015253,4.218281,17.312412,16.923454,16.727406,17.653839,17.085491,17.906406,-3.346628,-3.508971,-2.554527,-3.327305,-3.440657,-1.108847,0.017,0.32,0.09,-0.27,,,,
111945.26+153008.0,169.9386019,15.50224087,1334,0.004449782,25.8738,16.214163,-15.85013808,-,,16.367586,15.79658,15.69313,-15.69671508,0.153423,,,,ALFALFA,,,,,,,,,,169.945,15.50611111,169.9379167,15.50222222,28.28050985,1334,,111946.8+153022,111945.1+153008,103(  6),0.77(0.05),9.2,1.83,17.5,7.74,"4M2010 N3 49,50","4M2010 N3 49,50",,,,,"4M2010 N3 49,50",,,,,,,MC,16.367586,15.79658,15.69313,16.214163,22.110836,15.65067,20.32193,15.771398,43.768616,14.491342,13.923293,14.036087,14.360214,13.898362,13.419512,-1.876244,-1.873287,-1.657043,-1.853949,-1.752308,-2.351886,0.018,-0.15,-0.15,0.08,"111945+153008a.fits, 111945+153008b.fits",,,
093749.50+125817.0,144.4562778,12.97138933,4665,0.015560893,68.5664,18.471365,-15.70919174,-,,18.471365,18.297182,18.083324,-15.70919174,0,,,,ALFALFA,,,,,,,,,,144.4604167,12.97805556,144.45625,12.97166667,27.25174464,4665,,093750.5+125841,093749.5+125818,53(  2),0.57(0.05),6.5,2.2,69.2,8.81,"4M2010 N3 33,34","4M2010 N3 33,34",,,,,"4M2010 N3 33, 34",,,,,,,PC,18.459454,18.181404,18.039219,18.471365,11.101778,18.297182,18.021206,18.083324,13.426669,,,,,,,,,,,,,0.032,0.01,0.12,0.04,093749+125817.fits,,,
104056.56+122819.3,160.23567,12.47203,1008,0.003362,15.4024,15.6,-15.33794199,star - measure by hand,,15.044503,14.574227,14.783607,-15.89343899,-0.555497,,,UGC 05812,NED,,,,,,,,,,160.2366667,12.4725,160.2354167,12.47166667,5.320294479,1008,065-083,104056.8+122821,104056.5+122818,56(  3),1.73(0.05),27.7,1.84,11.1,7.7,4M2011 N1 36,4M2011 N1 36,,,,,,,,,,,,MB,21.262325,21.258167,20.751936,21.254889,1.856362,21.379702,1.604315,20.240362,2.964861,15.044503,14.574227,14.783607,14.560354,13.6919,17.781549,-6.217822,-6.68394,-5.968329,-6.694535,-7.687802,-2.458813,0.024,-0.01,0.12,-0.51,104057+122819.fits,,,
094054.46+150428.5,145.2269426,15.07460955,3820,0.012742253,57.0525,17.849461,-15.9319124,-,,17.849461,17.505354,17.59807,-15.9319124,0,,,,ALFALFA,,,,,,,,,,145.2245833,15.0625,145.2270833,15.07444444,43.8694146,3820,,094053.9+150345,094054.5+150428,152( 10),0.85(0.06),8.7,1.76,57.3,8.82,"4M2010 N1 30,31","4M2010 N1 30,31",,,,,"4M2010 N1 30,31",,,,,,,PC,17.850266,17.41217,17.160759,17.849461,13.769726,17.505354,13.016211,17.59807,10.238956,,,,,,,,,,,,,0.038,0.00,0.09,0.44,094054+150428.fits,,,
114624.08+134938.8,176.60034,13.82745,2693,0.008983,43.3509,17.603041,-15.5819496,-,,17.245869,17.038977,16.695127,-15.93912159,-0.357172,,,,ALFALFA,,,,,,,,,,176.5954167,13.82694444,176.6004167,13.82722222,17.50696979,2696,068-063,114622.9+134937,114624.1+134938,96(  4),7.05(0.07),58.7,2.09,41.2,9.45,4M2010 N4 52,4M2010 N4 52,,,,,4M2010 N4 52,,,,,,,PB,21.933712,22.059513,21.217196,21.98942,1.239578,22.284609,0.924765,21.259714,1.142274,17.201874,16.984097,16.374975,17.245869,17.038977,16.695127,-4.731838,-5.075416,-4.842221,-4.743551,-5.245632,-4.564587,0.051,0.06,0.23,0.04,114623+134937.fits,,,
103752.58+134315.6,159.46912,13.721,3030,0.010107,47.1271,17.1,-16.26635358,-,,17.186838,16.756674,15.74204,-16.17951558,0.086838,,,UGC 05781,NED,,,,,,,,,,159.475,13.71916667,159.46875,13.72083333,22.66653784,3026,,103754.0+134309,103752.5+134315,166(  3),3.32(0.07),26.1,2.2,46,9.22,Lick2008 N2 20; Lick2009apr 96+97; 4M2010 N1 39+40,4M2010 N1 39+40,,Lick2008 N2 20; Lick2009apr 96+97,,,"4M2010 N1 39, 40",,,,,,,MB,22.219927,22.043127,21.475298,22.274258,1.222441,22.096003,1.185124,21.668808,0.826733,17.186838,16.756674,15.74204,17.605848,17.02651,17.650009,-5.033089,-5.286453,-5.733258,-4.66841,-5.069493,-4.018799,0.038,0.05,0.05,0.19,"103753+134316a.fits, 103753+134316b.fits, 103753+134316c.fits",,,
101519.02+125929.7,153.8292781,12.99158515,5144,0.017158678,75.9595,18.186026,-16.21688449,-,,18.186026,18.234814,18.36068,-16.21688449,0,,,,ALFALFA,,,,,,,,,,153.8308333,12.99638889,153.82875,12.99222222,16.68550381,5144,,101519.4+125947,101518.9+125932,79( 14),1.34(0.06),14.8,2.26,75.9,9.26,"4M2010 N3 38,39","4M2010 N3 38,39",,,,,"4M2010 N3 38,39",,,,,,,PC,18.157825,18.101814,18.052639,18.186026,7.901486,18.234814,7.491935,18.36068,18.019299,,,,,,,,,,,,,0.037,0.03,0.13,0.31,101519+125929.fits,,,
113812.96+120642.9,174.55404,12.11192,987,0.003292,11.0071,13.1,-17.10836456,-,,13.903835,13.355452,13.259455,-16.30452956,0.803835,17,,NGC 3773,NED,,,,,,,,,,174.5541667,12.1125,174.5541667,12.11194444,2,983,N3773,113813.0+120645,113813.0+120643,89(  7),3.38(0.06),37.2,2.14,11.8,8.05,MDM2008 N1 34+35,,MDM2008 N1 34+35,,,,,,,,,,,PB,15.925659,16.040297,15.792274,15.951367,2.24108,16.080093,1.816189,15.837145,1.765768,13.787595,13.297742,13.199676,13.903835,13.355452,13.259455,-2.138064,-2.742555,-2.592598,-2.047532,-2.724641,-2.57769,0.027,0.03,0.04,0.04,"113813+120655E.fits, 113813+120655W.fits",,,
103734.02+122753.8,159.3917749,12.46497173,2831,0.009443277,44.2794,16.523714,-16.70729464,-,,16.523714,16.216764,15.856969,-16.70729464,0,,,,ALFALFA,,,,,,,,,,159.3858333,12.46916667,159.3916667,12.465,25.40566556,2831,,103732.6+122809,103734.0+122754,134(  9),1.43(0.07),12.3,2.23,43.2,8.8,Lick2008 N1 19; MDM2009 N6 356,,MDM2009 N6 356,Lick2008 N1 19,,,,,,,,,,PC,16.511328,16.174376,15.82653,16.523714,7.999763,16.216764,7.884881,15.856969,8.153272,,,,,,,,,,,,,0.029,0.01,0.04,0.03,"103732+122818a.fits, 103732+122818b.fits",,,
131319.57+101138.1,198.33157,10.19392,1156,0.003856,26.2255,15.116281,-16.977338,-,,15.116281,14.744967,14.838816,-16.97733788,0,,,UGC 08298,NED,,,,,,,,,,198.3366667,10.19583333,198.3320833,10.19361111,18.10307334,1157,072-026,131320.8+101145,131319.7+101137,71(  1),15.11(0.06),160.2,2.5,16.3,8.98,Lick2008 N1 31,,,Lick2008 N1 31,,,,,,,,,,PC,15.073098,14.734488,14.79535,15.116281,28.364519,14.744967,28.176474,14.838816,23.451134,,,,,,,,,,,,,0.021,0.04,0.01,0.04,131321+101153.fits,,,
131526.49+113508.1,198.86039,11.58559,4078,0.013603,64.0949,16.908085,-17.126032,-,,16.908085,16.642567,16.578268,-17.12603237,0,,,SDSS J131526.49+113508.1,NED,,,,,,,,,,198.8604167,11.58,198.8608333,11.58555556,20.05390968,4078,,131526.5+113448,131526.6+113508,71( 13),0.74(0.07),9.1,2.13,60.4,8.8,Lick2009apr N1 44+45; 4M2010 N1 50+51,4M2010 N1 50+51,,Lick2009apr N1 44+45,,,"4M2010 N1 50, 51",,,,,,,PC,16.914104,16.621977,16.33996,16.908085,13.630594,16.642567,13.873131,16.578268,12.032603,,,,,,,,,,,,,0.023,-0.01,0.02,0.24,"131526+113508a.fits, 131526+113508b.fits",,,
114201.25+134155.4,175.5052326,13.69873848,4259,0.014206611,65.4723,16.772207,-17.30808099,-,,16.548532,16.154154,15.823776,-17.53175599,-0.223675,,,,ALFALFA,,,,,,,,,,175.5045833,13.69944444,175.505,13.69861111,3.335237636,4259,,114201.1+134158,114201.2+134155,169(  8),0.93(0.06),8.1,1.96,63.2,8.94,Lick2008 N3 127,,,Lick2008 N3 127,,,,,,,,,,MC,16.548532,16.154154,15.823776,16.772207,4.547816,16.361567,4.871075,15.993418,4.975583,,,,,,,,,,,,,0.039,0.22,0.21,0.17,114201+134208.fits,,,
104742.40+135908.3,161.92667,13.98564,665,0.002218,6.941,10.97,-18.23711022,BVK mag,,11.24,10.38,7.441,-17.96711022,0.27,10.708,1.127,NGC 3377,NED,,,,,,,,,,,,,,,,,,,,,,,,,z_HFS,,,,,,,,,,,,,N,13.719469,13.356435,12.194244,13.657361,2.441292,13.058552,2.737086,12.183821,2.401838,,,,,,,,,,,,,,-0.06,-0.30,-0.01,,,,
110018.56+135404.3,165.07737,13.90122,677,0.002258,6.70811,10.9,-18.233001,BVK mag,,11.12,10.29,7.417,-18.01300088,0.22,9.599,2.937,NGC 3489,NED,,,,,,,,,,,,,,,,,,,,,,,,,z_HFS,,,,,,,,,,,,,N,14.776343,10.94726,12.442209,13.425607,2.266161,10.65673,20.234335,12.121252,2.879317,12.122422,10.94726,11.790956,11.816471,10.65673,10.477575,-2.653921,0,-0.651253,-1.609136,0,-1.643677,,-1.35,-0.29,-0.32,,,,
102348.52+123747.3,155.95217,12.62983,3095,0.010324,47.7722,15.084824,-18.311052,-,,15.084824,14.665252,14.366858,-18.31105221,0,53.7,3.111,,NED,,,,,,,,,,155.9504167,12.6225,155.9520833,12.62944444,25.67644708,3123,065-021,102348.1+123721,102348.5+123746,195(  4),2.43(0.08),15.7,2.13,47.4,9.11,Lick2008 N1 18,,,Lick2008 N1 18,,,,,,,,,,PC,15.097074,14.625261,14.226931,15.084824,18.779144,14.665252,17.825581,14.366858,16.41938,,,,,,,,,,,,,0.036,-0.01,0.04,0.14,102348+123730.fits,,,
114820.11+124259.6,177.08382,12.71657,4004,0.013356,61.9961,15.248165,-18.713657,-,,15.248165,14.49689,13.911584,-18.71365685,0,,,IC 0736,NED,,,,,,,,,,,,,,,,,,,,,,,,,MDM2008 N1 41; MDM2009 N4 224,,MDM2008 N1 41; MDM2009 N4 224,,,,,,,,,,,PC,15.063184,14.315796,13.636898,15.248165,13.352796,14.49689,12.65283,13.911584,11.734594,,,,,,,,,,,,,0.037,0.18,0.18,0.27,"114820+124259a.fits, 114820+124259b.fits",,,
113234.89+141121.2,173.1454,14.18923,5277.56,0.0176042,79.3732,15.748747,-18.749622,-,,15.748747,15.489589,15.327096,-18.74962245,0,,,,NED,,,,,,,,,,173.145,14.18861111,173.1454167,14.18944444,3.33388808,5246,I2919,113234.8+141119,113234.9+141122,92(  6),2.76(0.06),33.4,1.92,77.1,9.59,MDM2008 N2 39,,MDM2008 N2 39,,,,,,,,,,,PC,15.839783,15.561548,15.280235,15.748747,11.63271,15.489589,11.4331,15.327096,10.051605,,,,,,,,,,,,,0.037,-0.09,-0.07,0.05,113234+141130.fits,,,
113713.52+152557.1,174.30635,15.43253,4047,0.013499,62.4079,14.772232,-19.203966,-,,14.772232,14.164363,13.925216,-19.20396584,0,57.55,1.768,UGC 06588,NED,,,,,,,,,,174.3016667,15.43777778,174.30625,15.4325,24.7783245,4036,097-029,113712.4+152616,113713.5+152557,280(  3),3.34(0.10),17.9,2.49,60.1,9.45,Lick2008 N2 71; MDM2010 N4 190,,MDM2010 N4 190,Lick2008 N2 71,,,,,,,,,,PC,14.759706,14.126728,13.617362,14.772232,28.825922,14.164363,29.562399,13.925216,25.40036,,,,,,,,,,,,,0.034,0.01,0.04,0.31,"113714+152557a.fits, 113714+152557b.fits",,,
095856.27+142507.6,149.7345,14.41878,3582,0.011948,54.1346,14.040599,-19.626776,-,,14.237522,13.529107,13.042554,-19.42985266,0.196923,,,,NED,,,,,,,,,,149.72875,14.41777778,149.7345833,14.41833333,20.43669933,3584,N3075,095854.9+142504,095856.3+142506,269(  3),16.34(0.10),93.9,2.37,54,10.05,MDM2009 N4 220,,MDM2009 N4 220,,,,,,,,,,,MC,14.237522,13.529107,13.042554,14.040599,32.74231,13.499556,29.460554,13.315681,22.703688,,,,,,,,,,,,,0.029,-0.20,-0.03,0.27,095856+142514.fits,,,
100125.94+154612.2,150.35809,15.77007,2404,0.008019,37.8484,13.276364,-19.613874,-,,13.276364,12.592193,12.053723,-19.61387362,0,44.7,0,NGC 3094,NED,,,,,,,,,,150.3620833,15.775,150.3583333,15.76972222,23.01705171,2405,N3094,100126.9+154630,100126.0+154611,240(  3),12.42(0.09),75.4,2.37,44.7,9.77,MDM2009 N4 222,,MDM2009 N4 222,,,,,,,,,,,PC,13.508042,12.677181,11.874857,13.276364,21.12117,12.592193,18.791882,12.053723,16.687197,,,,,,,,,,,,,0.029,-0.23,-0.08,0.18,100126+154612.fits,,,
114827.53+124338.3,177.11471,12.72731,4109,0.013706,63.4799,14.542276,-19.470905,-,,14.365169,13.681136,12.999192,-19.64801217,-0.177107,,,IC 0737,NED,,,,,,,,,,,,,,,,,,,,,,,,,MDM2008 N1 37,,MDM2008 N1 37,,,,,,,,,,,MC,14.365169,13.681136,12.999192,14.542276,11.836842,13.862979,11.815809,13.320253,11.316087,,,,,,,,,,,,,0.037,0.18,0.18,0.32,114831+124347.fits,,,
105117.74+135645.5,162.82393,13.94599,3035,0.010124,47.4213,13.584829,-19.795038,-,,13.66394,13.095886,12.612926,-19.71592728,0.079111,43.4,0,NGC 3419,NED,,,,,,,,,,162.8283333,13.95694444,162.8241667,13.94555556,43.50771607,3072,N3419,105118.8+135725,105117.8+135644,253(  4),4.44(0.07),34.5,1.8,46.6,9.36,Lick2008 N2 70,,,Lick2008 N2 70,,,,,,,,,,MC,13.66394,13.095886,12.612926,13.584829,17.229122,13.010902,17.980928,12.51513,17.1612,,,,,,,,,,,,,0.035,-0.08,-0.08,-0.10,105118+135735.fits,,,
